¿Escucha noticias por radio?;1;1
¿Mira noticias en la TV?;1;1
¿Lee noticias en los periódicos?;1;1
¿Cuál es el problema más grave que está enfrentando el país?;1;1
¿Lee noticias vía Internet?;1;1
¿Cree que el voto puede mejorar las cosas en el futuro o cree que como quiera que vote, las cosas no van a mejorar?;1;1
Cuál de las tres frases describe mejor su opinión: La forma en que nuestra sociedad está organizada debe ser completa y radicalmente cambiada por medios revolucionarios, o nuestra sociedad debe ser gradualmente mejorada o perfeccionada por reformas o nuestra sociedad debe ser valientemente defendida de los movimientos revolucionarios;1;1
Denunció el hecho de victimización a alguna institución?;1;1
Hablando del lugar o barrio donde vive, y pensando en la posibilidad de ser ser víctima de un asalto o robo, ¿Se siente muy seguro, algo seguro, algo inseguro o muy inseguro? ;1;1
Y hablando del país en general ¿Qué tanto cree Ud. que el nivel de delincuencia que tenemos ahora representa una amenaza para el bienestar de nuestro futuro?;1;1
Si fuera víctima de un robo o asalto, ¿Cuánto confiaría en que el sistema judicial castigaría al culpable?;1;1
¿Hasta qué punto diría que su barrio esta afectado por las pandillas? ;1;1
Algunas personas dicen que la policía en este barrio/municipio protege a la gente frente a los delincuentes, mientras otros dicen que es la policía la que está involucrada en la delincuencia. ¿Qué opina usted? [Leer alternativas];1;1
¿A quién o a qué institución denunció el hecho del cual fue víctima?;1;1
¿Por qué no denunció el hecho del cual fue víctima?;1;1
Para poder capturar delincuentes ¿Cree usted que las autoridades siempre deben respetar las leyes o en ocasiones pueden actuar al margen de la ley?;1;1
¿Nació en área urbana o rural?;1;1
Hay gente que dice que necesitamos un líder fuerte que no tenga que ser elegido a través del voto. Otros dicen que aunque las cosas no funcionen bien, la democracia electoral, o sea el voto popular, es siempre lo mejor. ¿Qué piensa? ;1;1
¿Hasta qué punto cree que los tribunales de justicia de Colombia garantizan un juicio justo?;1;1
¿Hasta qué punto tiene confianza en el sistema de justicia?;1;1
¿Hasta qué punto tiene confianza en el Consejo Nacional Electoral?;1;1
¿Hasta qué punto tiene confianza en las Fuerza Armadas?;1;1
¿Hasta qué punto tiene confianza en el Congreso Nacional?;1;1
¿Hasta qué punto tiene confianza en el Gobierno Nacional?;1;1
¿Hasta qué punto tiene confianza en la Fiscalía General de la Nación?;1;1
¿Hasta qué punto tiene confianza en la Procuraduría General de nación?;1;1
¿Hasta qué punto tiene confianza en la Defensoría del Pueblo?;1;1
¿Hasta qué punto tiene confianza en la Policía?;1;1
¿Hasta qué punto tiene confianza en la Contraloría?;1;1
¿Hasta qué punto tiene respeto por las instituciones políticas de Colombia?;1;1
¿Hasta qué punto tiene confianza en la Iglesia Católica?;1;1
¿Hasta qué punto tiene confianza en los partidos políticos?;1;1
¿Hasta qué punto tiene confianza usted en el presidente?;1;1
¿Hasta que punto tiene confianza en los sindicatos?;1;1
¿Hasta qué punto cree que los derechos básicos del ciudadano están bien protegidos?;1;1
¿Hasta qué punto tiene usted confianza en la Corte Suprema de Justicia;1;1
¿Hasta qué punto tiene usted confianza en su alcaldía?;1;1
¿Hasta qué punto tiene usted confianza en la Gobernación de su departamento?;1;1
¿Hasta qué punto tiene usted confianza en los medios de comunicación?;1;1
¿Hasta qué punto se siente usted orgulloso de vivir bajo el sistema político colombiano?;1;1
¿Hasta qué punto tiene usted orgullo de ser colombiano?;1;1
¿Hasta que punto tiene usted confianza en las elecciones?;1;1
¿Hasta qué punto cree usted que los tratados de libre comercio ayudarán a mejorar la economía?;1;1
¿Hasta qué punto tiene usted confianza en la Corte Constitucional?;1;1
¿Hasta qué punto piensa usted que se debe apoyar al sistema político colombiano?;1;1
¿En los últimos 4 años algún candidato o alguien de un partido político le ofreció algo, como un favor, comida o alguna otra cosa o beneficio a cambio de que usted votara o apoyara a ese candidato o partido?;1;1
Y pensando en la última vez que esto pasó, ¿lo que le ofrecieron le hizo estar más inclinado o menos inclinado a votar por el candidato o partido que le ofreció ese bien?;1;1
